1154;2025-11-19 12:58:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1604;1985;1182;0;0;0
1155;2025-11-19 12:58:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1614;2016;1260;0;0;0
1156;2025-11-19 12:58:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1619;2014;1296;0;0;0
1157;2025-11-19 12:58:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;2006;1379;0;0;0
1158;2025-11-19 12:58:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1608;2003;1425;0;0;0
1159;2025-11-19 12:58:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1604;2025;1495;0;0;0
1160;2025-11-19 12:58:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1595;1993;1470;0;0;0
1161;2025-11-19 12:58:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1616;2006;1532;0;0;0
1162;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1614;2007;1529;0;0;0
1163;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;2000;1504;0;0;0
1164;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;2003;1518;0;0;0
1165;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;2009;1538;0;0;0
1166;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1607;1999;1547;0;0;0
1167;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1607;2003;1542;0;0;0
1168;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;2003;1549;0;0;0
1169;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;2003;1546;0;0;0
1170;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;2006;1562;0;0;0
1171;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1607;1999;1547;0;0;0
1172;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1614;2003;1564;0;0;0
1173;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1608;1998;1560;0;0;0
1174;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;2003;1548;0;0;0
1175;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1607;2001;1562;0;0;0
1176;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1610;1996;1547;0;0;0
1177;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1615;2005;1553;0;0;0
1178;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1620;2003;1553;0;0;0
1179;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1602;2004;1565;0;0;0
1180;2025-11-19 12:58:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1609;2001;1559;0;0;0
1181;2025-11-19 13:44:20;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;1998;431;0;0;0
1182;2025-11-19 13:44:20;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;2003;646;0;0;0
1183;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;2003;818;0;0;0
1184;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1610;2003;958;0;0;0
1185;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;2000;1074;0;0;0
1186;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1608;2001;1178;0;0;0
1187;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;1999;1255;0;0;0
1188;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;2002;1314;0;0;0
1189;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1609;2000;1367;0;0;0
1190;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;2001;1410;0;0;0
1191;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;1996;1424;0;0;0
1192;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;2003;1462;0;0;0
1193;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;2000;1502;0;0;0
1194;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;1999;1516;0;0;0
1195;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1616;2009;1512;0;0;0
1196;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;1991;1534;0;0;0
1197;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1624;2007;1524;0;0;0
1198;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;2005;1541;0;0;0
1199;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1622;1999;1535;0;0;0
1200;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1620;2001;1548;0;0;0
1201;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;1997;1538;0;0;0
1202;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1631;2000;1546;0;0;0
1203;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1621;2000;1544;0;0;0
1204;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1614;2007;1549;0;0;0
1205;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;1999;1538;0;0;0
1206;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;2003;1550;0;0;0
1207;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1620;2003;1538;0;0;0
1208;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;2005;1558;0;0;0
1209;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1623;1998;1548;0;0;0
1210;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1620;1992;1553;0;0;0
1211;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;2003;1545;0;0;0
1212;2025-11-19 13:44:21;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1614;1997;1552;0;0;0
1213;2025-11-19 13:44:33;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;2005;438;0;0;0
1214;2025-11-19 13:44:33;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;2010;648;0;0;0
1215;2025-11-19 13:44:33;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1624;1999;819;0;0;0
1216;2025-11-19 13:44:33;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;1998;964;0;0;0
1217;2025-11-19 13:44:33;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1614;2005;1082;0;0;0
1218;2025-11-19 13:44:33;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;1998;1175;0;0;0
1219;2025-11-19 13:44:33;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;1990;1254;0;0;0
1220;2025-11-19 13:44:33;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1620;2000;1309;0;0;0
1221;2025-11-19 13:44:33;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;2001;1366;0;0;0
1222;2025-11-19 13:44:33;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;2004;1408;0;0;0
1223;2025-11-19 13:44:33;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;1999;1444;0;0;0
1224;2025-11-19 13:44:33;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1610;2003;1451;0;0;0
1225;2025-11-19 13:44:33;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1616;1999;1481;0;0;0
1226;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;2000;1482;0;0;0
1227;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;1998;1502;0;0;0
1228;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;2001;1504;0;0;0
1229;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;1999;1523;0;0;0
1230;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1619;2004;1524;0;0;0
1231;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1609;2003;1535;0;0;0
1232;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1624;2003;1524;0;0;0
1233;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;1995;1546;0;0;0
1234;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;2003;1531;0;0;0
1235;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;2001;1550;0;0;0
1236;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1615;2001;1542;0;0;0
1237;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1621;2001;1555;0;0;0
1238;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1619;2014;1582;0;0;0
1239;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;2003;1583;0;0;0
1240;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1621;2000;1578;0;0;0
1241;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1620;1981;1582;0;0;0
1242;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1625;1989;1567;0;0;0
1243;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1627;1990;1575;0;0;0
1244;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1608;1998;1561;0;0;0
1245;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1606;1985;1568;0;0;0
1246;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1625;2000;1555;0;0;0
1247;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1620;2002;1560;0;0;0
1248;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1619;2007;1552;0;0;0
1249;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1607;1995;1557;0;0;0
1250;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1623;2004;1545;0;0;0
1251;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1605;1998;1560;0;0;0
1252;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;1999;1547;0;0;0
1253;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;2001;1556;0;0;0
1254;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;2007;1545;0;0;0
1255;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;2007;1556;0;0;0
1256;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1631;2010;1548;0;0;0
1257;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;2000;1559;0;0;0
1258;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;1998;1545;0;0;0
1259;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;2004;1558;0;0;0
1260;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;2012;1550;0;0;0
1261;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;2004;1557;0;0;0
1262;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;2003;1544;0;0;0
1263;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1616;2003;1557;0;0;0
1264;2025-11-19 13:44:34;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1615;1999;1545;0;0;0
1265;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;2003;1530;0;0;0
1266;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;1990;1547;0;0;0
1267;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;1998;1539;0;0;0
1268;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1614;2017;1553;0;0;0
1269;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;2008;1536;0;0;0
1270;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1602;1995;1550;0;0;0
1271;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1620;1999;1543;0;0;0
1272;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1610;2002;1557;0;0;0
1273;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1608;2003;1541;0;0;0
1274;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1610;2003;1557;0;0;0
1275;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;1999;1510;0;0;0
1276;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1615;1993;1526;0;0;0
1277;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;2003;1521;0;0;0
1278;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1616;2003;1537;0;0;0
1279;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;2000;1527;0;0;0
1280;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;1995;1546;0;0;0
1281;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1621;2003;1535;0;0;0
1282;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1614;1996;1549;0;0;0
1283;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1610;2000;1543;0;0;0
1284;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;2009;1550;0;0;0
1285;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;2007;1545;0;0;0
1286;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;1997;1553;0;0;0
1287;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1609;2003;1542;0;0;0
1288;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1616;1998;1560;0;0;0
1289;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;2006;1545;0;0;0
1290;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1607;1998;1553;0;0;0
1291;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1610;2000;1545;0;0;0
1292;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;2002;1557;0;0;0
1293;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;2000;1546;0;0;0
1294;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1608;2003;1558;0;0;0
1295;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1607;2000;1545;0;0;0
1296;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;2002;1561;0;0;0
1297;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;2010;1545;0;0;0
1298;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1621;2007;1557;0;0;0
1299;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;1998;1548;0;0;0
1300;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1619;2004;1563;0;0;0
1301;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1607;2000;1548;0;0;0
1302;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;2001;1559;0;0;0
1303;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;2010;1551;0;0;0
1304;2025-11-19 13:44:35;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;1998;1554;0;0;0
1305;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1620;1995;1551;0;0;0
1306;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1627;1997;1554;0;0;0
1307;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;2007;1545;0;0;0
1308;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;2000;1560;0;0;0
1309;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1621;1996;1544;0;0;0
1310;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1637;2002;1561;0;0;0
1311;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1616;1995;1546;0;0;0
1312;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;2005;1556;0;0;0
1313;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;2002;1548;0;0;0
1314;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1610;1989;1559;0;0;0
1315;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;2000;1548;0;0;0
1316;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;1999;1561;0;0;0
1317;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;2003;1545;0;0;0
1318;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;2006;1558;0;0;0
1319;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1587;2008;1542;0;0;0
1320;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1611;1999;1556;0;0;0
1321;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;1999;1543;0;0;0
1322;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1615;2010;1560;0;0;0
1323;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;2001;1546;0;0;0
1324;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1613;2003;1531;0;0;0
1325;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1616;2010;1546;0;0;0
1326;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;2001;1535;0;0;0
1327;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1618;1995;1552;0;0;0
1328;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;2002;1541;0;0;0
1329;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1612;1992;1551;0;0;0
1330;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1616;2000;1545;0;0;0
1331;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1617;2000;1549;0;0;0
1332;2025-11-19 13:44:36;25;CF:01:6D:B4:C3:83;B8:27:EB:9D:BC:0E;1603;2010;1548;0;0;0
